LSOA Code,tot_cases_spring_2021,tot_cases_summer_2021
E01015155,13.64,236.58
E01015156,13.14,227.89
E01015157,17.66,306.3
E01015158,18.39,318.95
E01015159,12.09,209.78
E01015160,10.35,179.51
E01015161,11.72,203.33
E01015162,10.63,184.47
E01015163,10.95,189.93
E01015164,13.54,234.96
E01015165,11.76,203.95
E01015166,16.53,286.82
E01015167,11.27,195.51
E01015168,12.89,223.68
E01015169,13.1,227.27
E01015170,11.2,194.27
E01015171,12.15,210.77
E01015172,12.57,217.97
E01015173,12.11,210.15
E01015174,12.42,215.49
E01015175,11.4,197.75
E01015176,9.53,165.37
E01015177,11.61,201.35
E01015178,14.48,251.22
E01015179,12.16,211.02
E01015180,12.89,223.68
E01015181,15.35,266.23
E01015182,14.04,243.52
E01015183,12.67,300.88
E01015184,12.2,289.81
E01015185,12.37,293.73
E01015186,12.65,300.42
E01015187,16.29,386.95
E01015188,14.86,353.03
E01015189,10.58,251.28
E01015190,17.35,412.1
E01015191,16.48,391.57
E01015192,15.35,364.57
E01015193,12.62,299.73
E01015194,13.75,326.5
E01015195,26.65,632.92
E01015196,16.59,394.1
E01015197,13.3,315.88
E01015198,15.73,373.57
E01015199,13.43,319.11
E01015200,10.34,245.51
E01015201,13.07,310.34
E01015202,14.56,345.88
E01015203,12.43,295.35
E01015204,13.57,322.34
E01015205,13.8,327.88
E01015206,14.39,341.73
E01015207,15.3,363.42
E01015208,18.46,438.41
E01015209,13.82,328.34
E01015210,15.03,356.95
E01015211,14.39,341.73
E01015212,13.87,329.5
E01015213,14.97,355.57
E01015214,13.08,310.81
E01015215,13.98,332.03
E01015216,14.36,341.03
E01015217,16.36,388.57
E01015218,14.93,354.65
E01015219,13.03,309.42
E01015220,13.36,317.27
E01015221,13.9,330.19
E01015222,15.94,378.64
E01015223,12.61,299.5
E01015224,15.09,358.34
E01015225,14.06,333.88
E01015226,13.21,313.81
E01015227,15.57,369.88
E01015228,14.84,352.57
E01015229,14.04,333.42
E01015230,13.25,314.73
E01015231,17.2,408.64
E01015232,17.23,409.33
E01015233,13.98,332.03
E01015234,13.69,325.11
E01015235,16.39,389.26
E01015236,15.23,361.8
E01015237,13.15,312.42
E01015238,13.25,314.73
E01015239,14.8,351.65
E01015240,14.59,346.57
E01015241,14.36,341.03
E01015242,13.17,312.88
E01015243,12.13,288.19
E01015244,14.0,332.5
E01015245,12.74,302.73
E01015246,13.68,324.88
E01015247,18.02,428.02
E01015248,13.37,317.5
E01015249,14.66,348.19
E01015250,15.24,362.03
E01015251,11.37,270.2
E01015252,28.2,669.84
E01015253,20.38,484.09
E01015254,13.4,318.19
E01015255,17.4,413.25
E01015256,19.66,467.02
E01015257,13.25,314.73
E01015258,20.69,491.48
E01015259,13.48,320.27
E01015260,14.97,355.57
E01015261,20.96,497.94
E01015262,13.31,316.11
E01015263,15.54,369.18
E01015264,12.67,300.88
E01015265,13.05,309.88
E01015266,14.98,355.8
E01015267,15.62,371.03
E01015268,15.51,368.49
E01015269,16.18,384.41
E01015270,15.76,374.26
E01015271,13.51,320.96
E01015272,7.51,131.22
E01015273,8.97,156.84
E01015274,7.09,123.98
E01015275,6.74,117.78
E01015276,6.84,119.59
E01015277,8.01,139.99
E01015279,7.71,134.77
E01015280,9.03,157.88
E01015281,7.14,124.82
E01015282,9.2,160.74
E01015283,12.38,216.43
E01015285,16.56,289.45
E01015286,8.14,142.22
E01015287,15.75,275.25
E01015288,8.29,144.93
E01015289,8.52,148.9
E01015290,10.59,185.03
E01015291,8.17,142.78
E01015292,7.36,128.64
E01015293,6.03,105.32
E01015294,8.48,148.14
E01015295,5.86,102.33
E01015296,7.44,129.97
E01015297,6.34,110.75
E01015298,6.21,108.46
E01015299,6.92,120.92
E01015300,6.18,108.04
E01015301,6.52,113.96
E01015302,6.98,122.03
E01015303,5.88,102.82
E01015304,6.49,113.47
E01015305,5.85,102.26
E01015306,6.74,117.78
E01015307,5.73,100.17
E01015308,6.8,118.9
E01015309,5.99,104.77
E01015310,6.35,110.89
E01015311,5.41,94.6
E01015312,5.69,99.41
E01015313,5.81,101.5
E01015314,5.82,101.77
E01015315,7.56,132.05
E01015316,6.32,110.48
E01015317,6.27,109.57
E01015318,6.86,119.87
E01015319,5.62,98.29
E01015320,6.53,114.16
E01015321,7.45,130.18
E01015322,6.41,112.01
E01015323,6.65,116.18
E01015324,6.27,109.64
E01015325,6.91,120.85
E01015326,7.92,138.46
E01015327,8.46,147.86
E01015328,7.91,138.18
E01015329,6.74,117.71
E01015330,7.58,132.47
E01015331,9.97,174.17
E01015332,6.09,106.44
E01015333,5.83,101.84
E01015334,6.48,113.19
E01015335,6.66,116.39
E01015336,6.8,118.83
E01015337,6.99,122.24
E01015338,6.93,121.2
E01015339,6.62,115.77
E01015340,6.54,114.37
E01015341,5.77,100.8
E01015342,6.49,113.47
E01015343,6.13,107.2
E01015344,7.16,125.16
E01015345,7.57,132.33
E01015346,6.25,109.15
E01015348,7.34,128.23
E01015349,6.23,108.8
E01015350,5.68,99.27
E01015351,6.09,106.44
E01015352,6.35,111.03
E01015353,4.42,77.2
E01015354,7.1,124.05
E01015355,6.25,109.15
E01015356,7.42,129.62
E01015357,6.37,111.24
E01015358,7.74,135.33
E01015359,6.24,109.01
E01015360,6.97,121.82
E01015361,5.85,102.26
E01015362,4.69,81.93
E01015363,6.72,117.37
E01015364,6.45,112.77
E01015365,6.96,121.61
E01015366,7.4,129.41
E01015367,11.93,208.42
E01015368,7.22,126.14
E01015369,6.48,113.19
E01015370,6.79,118.62
E01015371,5.95,103.93
E01015372,8.21,143.47
E01015373,7.11,124.19
E01015374,9.17,160.32
E01015375,7.48,130.8
E01015376,6.86,119.94
E01015377,6.64,116.04
E01015378,6.86,119.94
E01015379,5.76,100.73
E01015380,6.84,119.46
E01015381,6.52,114.03
E01015382,7.89,137.9
E01015383,5.57,97.32
E01015384,6.78,118.48
E01015385,7.2,125.79
E01015386,7.0,122.31
E01015387,5.91,103.3
E01015388,6.01,105.11
E01015389,5.99,104.7
E01015390,7.2,125.79
E01015391,5.35,93.49
E01015392,5.95,103.93
E01015393,5.25,91.82
E01015394,6.3,110.06
E01015395,5.23,91.4
E01015396,6.12,106.99
E01015397,5.42,94.74
E01015398,5.19,90.71
E01015399,6.11,106.86
E01015400,6.34,110.82
E01015401,6.02,105.18
E01015402,7.03,122.94
E01015403,7.27,126.97
E01015404,7.27,126.97
E01015405,7.05,123.28
E01015406,7.28,127.25
E01015407,6.13,107.13
E01015408,6.65,116.18
E01015409,5.57,97.32
E01015410,5.97,104.28
E01015411,5.09,88.96
E01015412,5.25,91.68
E01015413,5.69,99.41
E01015414,5.95,104.0
E01015415,4.83,84.37
E01015416,5.23,91.47
E01015417,5.99,104.7
E01015418,5.59,97.67
E01015419,6.87,120.01
E01015420,6.46,112.91
E01015421,6.18,107.97
E01015422,5.11,89.38
E01015423,10.3,180.02
E01015424,5.39,94.19
E01015425,4.97,86.81
E01015426,5.5,96.13
E01015427,6.84,119.59
E01015428,8.88,155.17
E01015429,6.53,114.16
E01015430,5.99,104.63
E01015431,5.64,98.5
E01015432,6.46,112.84
E01015433,6.11,106.72
E01015434,6.24,109.08
E01015435,6.38,111.45
E01015436,5.12,89.52
E01015437,4.7,82.14
E01015438,6.13,107.2
E01015439,7.27,127.11
E01015440,8.21,143.47
E01015441,7.48,130.8
E01015442,8.12,141.87
E01015443,7.3,127.53
E01015444,6.94,121.33
E01015445,7.77,135.74
E01015446,6.4,111.8
E01015447,6.53,114.09
E01015448,6.31,110.34
E01015449,7.22,126.21
E01015450,6.86,119.87
E01015451,5.8,101.43
E01015452,7.48,130.8
E01015453,7.63,133.31
E01015454,8.5,148.55
E01015455,7.61,132.96
E01015456,7.25,126.63
E01015457,7.36,128.64
E01015458,6.34,110.75
E01015459,7.07,123.63
E01015460,7.14,124.75
E01015461,6.5,113.68
E01015462,6.97,121.75
E01015463,6.76,118.06
E01015464,6.62,115.63
E01015465,7.0,122.38
E01015466,7.25,126.76
E01015468,10.32,180.37
E01015471,31.99,197.5
E01015472,52.01,321.08
E01015473,28.83,177.97
E01015474,84.67,522.72
E01015475,39.51,243.93
E01015476,57.32,353.92
E01015477,28.06,173.23
E01015478,24.45,150.97
E01015479,36.75,226.91
E01015480,46.84,289.16
E01015481,28.73,177.36
E01015482,18.27,112.8
E01015483,21.47,132.54
E01015484,21.37,131.94
E01015485,21.92,135.36
E01015486,23.1,142.61
E01015487,23.82,147.05
E01015488,21.97,135.66
E01015489,21.44,132.34
E01015490,19.62,121.16
E01015491,22.81,140.8
E01015492,22.35,137.98
E01015493,35.68,220.27
E01015494,36.69,226.51
E01015496,29.8,184.01
E01015497,26.69,164.77
E01015498,28.11,173.53
E01015499,19.64,121.26
E01015500,23.08,142.51
E01015501,20.24,124.99
E01015502,24.68,152.38
E01015503,20.57,127.0
E01015504,20.23,124.89
E01015505,24.62,151.98
E01015506,24.47,151.07
E01015507,24.37,150.47
E01015508,22.48,138.79
E01015509,28.43,175.55
E01015510,36.1,222.88
E01015511,28.94,178.67
E01015512,25.19,155.51
E01015513,22.58,139.39
E01015514,19.45,120.05
E01015515,22.46,138.69
E01015516,20.86,128.82
E01015517,21.84,134.86
E01015518,24.7,152.48
E01015519,23.83,147.15
E01015520,19.23,118.74
E01015521,23.95,147.85
E01015522,21.75,134.25
E01015523,24.6,151.88
E01015524,18.24,112.6
E01015525,23.52,145.23
E01015526,22.69,140.1
E01015527,27.08,167.19
E01015528,33.31,205.66
E01015529,25.89,159.84
E01015530,33.56,207.17
E01015532,25.94,160.14
E01015533,22.84,141.0
E01015534,39.22,242.12
E01015535,30.49,188.24
E01015536,58.14,358.95
E01015537,30.98,191.26
E01015538,30.69,189.45
E01015539,26.39,162.96
E01015540,31.06,191.76
E01015541,29.76,183.71
E01015542,23.98,148.05
E01015543,22.2,137.07
E01015544,26.64,164.47
E01015545,25.97,160.34
E01015546,26.69,164.77
E01015547,31.13,192.17
E01015548,22.38,138.18
E01015549,26.67,164.67
E01015550,29.04,179.27
E01015551,25.15,155.3
E01015552,34.44,212.61
E01015553,23.2,143.22
E01015554,23.18,143.12
E01015555,23.9,147.55
E01015556,23.0,142.01
E01015557,26.84,165.68
E01015558,24.83,153.29
E01015559,22.94,141.61
E01015560,29.95,184.91
E01015561,23.78,146.84
E01015562,22.43,138.48
E01015563,23.02,142.11
E01015564,23.51,145.13
E01015565,22.81,140.8
E01015566,24.27,149.87
E01015567,24.98,154.2
E01015568,23.96,147.95
E01015569,24.84,153.39
E01015570,24.93,153.89
E01015571,24.32,150.17
E01015572,21.79,134.56
E01015573,35.97,222.08
E01015574,27.46,169.51
E01015575,20.57,127.0
E01015576,25.42,156.92
E01015578,30.95,191.06
E01015579,26.67,164.67
E01015580,26.18,161.65
E01015581,24.14,149.06
E01015582,34.65,213.92
E01015583,62.51,385.94
E01015584,22.41,138.38
E01015585,29.33,181.09
E01015586,21.89,135.16
E01015587,30.95,191.06
E01015588,28.42,175.45
E01015589,57.62,206.21
E01015590,43.22,154.69
E01015591,44.33,158.66
E01015592,52.29,187.15
E01015593,47.66,170.58
E01015594,68.31,244.46
E01015595,48.84,174.78
E01015596,53.34,190.89
E01015597,51.94,185.9
E01015598,43.89,157.07
E01015599,89.46,320.16
E01015600,60.66,217.11
E01015601,63.58,227.55
E01015602,86.06,308.02
E01015603,80.61,288.5
E01015604,63.2,226.19
E01015605,54.92,196.57
E01015606,55.59,198.95
E01015607,48.33,172.96
E01015608,50.58,181.02
E01015609,57.02,204.06
E01015610,54.8,196.11
E01015611,88.03,315.05
E01015612,86.25,308.7
E01015613,56.51,202.24
E01015614,60.41,216.2
E01015615,58.82,210.53
E01015616,67.2,240.49
E01015617,42.97,153.78
E01015618,38.34,137.21
E01015619,65.99,236.18
E01015620,58.03,207.69
E01015621,94.63,338.66
E01015622,87.36,312.67
E01015623,56.64,202.7
E01015624,50.77,181.7
E01015626,47.15,168.76
E01015627,52.45,187.71
E01015628,65.55,234.59
E01015629,49.37,176.71
E01015630,50.74,181.59
E01015631,39.86,142.66
E01015632,74.43,266.36
E01015633,73.95,264.66
E01015634,65.36,233.91
E01015635,43.67,156.28
E01015636,35.26,126.2
E01015637,45.66,163.43
E01015638,44.3,158.55
E01015639,50.74,181.59
E01015640,45.19,161.73
E01015641,39.8,142.43
E01015642,50.42,180.45
E01015643,42.05,150.49
E01015644,73.38,262.62
E01015645,50.07,179.2
E01015646,54.04,193.39
E01015647,48.33,172.96
E01015648,38.72,138.57
E01015650,57.71,206.55
E01015651,72.84,260.69
E01015652,75.66,270.79
E01015653,59.93,214.5
E01015654,84.54,302.57
E01015655,76.36,273.29
E01015656,44.36,158.77
E01015657,94.69,338.89
E01015658,51.4,183.97
E01015659,57.75,206.67
E01015660,48.07,172.05
E01015661,63.42,226.98
E01015662,49.15,175.91
E01015663,46.74,167.29
E01015664,51.12,182.95
E01015665,57.33,205.19
E01015666,43.35,155.14
E01015667,44.62,159.68
E01015668,66.24,237.08
E01015669,42.56,152.31
E01015670,43.25,154.8
E01015671,155.23,555.54
E01015672,46.23,165.47
E01015673,45.32,162.18
E01015674,46.14,165.13
E01015675,50.55,180.91
E01015676,58.92,210.87
E01015677,35.42,126.77
E01015678,42.24,151.17
E01015679,50.07,179.2
E01015680,45.28,162.07
E01015681,44.87,160.59
E01015682,40.18,143.79
E01015683,54.38,194.64
E01015684,41.64,149.01
E01015685,43.1,154.23
E01015686,40.84,146.18
E01015687,48.77,174.55
E01015688,84.03,300.75
E01015689,43.13,154.35
E01015690,36.44,130.4
E01015691,56.41,201.9
E01015692,51.94,185.9
E01015693,53.46,161.4
E01015694,49.28,148.77
E01015695,61.73,186.35
E01015696,43.88,132.48
E01015697,55.78,168.4
E01015698,64.46,194.6
E01015699,68.68,207.34
E01015700,94.69,285.85
E01015701,75.94,229.26
E01015702,64.22,193.87
E01015703,68.47,206.71
E01015704,75.01,226.44
E01015705,64.91,195.96
E01015706,47.0,141.88
E01015707,49.28,148.77
E01015708,45.09,136.14
E01015709,50.39,152.11
E01015710,50.35,152.01
E01015711,62.9,189.9
E01015712,67.75,204.52
E01015713,52.74,159.21
E01015714,63.35,191.26
E01015715,69.99,211.3
E01015716,64.5,194.7
E01015717,58.69,177.17
E01015718,54.6,164.85
E01015719,52.67,159.0
E01015720,58.2,175.7
E01015721,53.6,161.82
E01015722,48.73,147.1
E01015723,44.13,133.21
E01015724,91.88,277.39
E01015725,57.58,173.83
E01015726,72.03,217.46
E01015727,70.27,212.14
E01015728,65.12,196.58
E01015729,70.96,214.23
E01015730,89.19,269.25
E01015731,73.24,221.12
E01015732,59.79,180.51
E01015733,65.36,197.31
E01015734,65.12,196.58
E01015735,66.4,200.45
E01015736,72.52,218.93
E01015737,50.56,152.63
E01015738,71.24,215.06
E01015739,78.02,235.53
E01015740,58.17,175.6
E01015741,115.09,347.44
E01015742,74.84,225.92
E01015743,63.98,193.14
E01015744,49.59,149.71
E01015745,53.81,162.45
E01015746,55.64,167.98
E01015747,44.47,134.26
E01015748,54.95,165.89
E01015749,63.67,192.2
E01015750,82.69,249.62
E01015751,64.22,193.87
E01015752,45.41,137.08
E01015753,53.91,162.76
E01015754,59.69,180.19
E01015755,61.18,184.68
E01015756,58.75,177.37
E01015757,53.77,162.34
E01015758,48.97,147.83
E01015759,50.04,151.07
E01015760,48.31,145.85
E01015761,59.0,178.11
E01015762,60.79,183.53
E01015763,54.26,163.8
E01015764,50.84,153.47
E01015765,60.38,182.28
E01015766,55.05,166.2
E01015767,54.29,163.91
E01015768,51.11,154.3
E01015769,41.81,126.22
E01015770,41.19,124.34
E01015771,54.5,164.53
E01015772,52.7,159.1
E01015773,44.68,134.88
E01015774,46.72,141.04
E01015775,62.87,189.8
E01015776,64.98,196.17
E01015777,65.53,197.84
E01015778,57.48,173.51
E01015779,50.49,152.42
E01015780,61.69,186.25
E01015781,55.88,168.71
E01015782,75.8,228.84
E01015783,59.45,179.46
E01015784,73.87,223.0
E01015785,86.52,261.21
E01015786,77.5,233.96
E01015787,74.94,226.23
E01015788,66.88,201.91
E01015789,80.4,242.73
E01015790,57.79,174.45
E01015791,124.49,375.84
E01015792,69.3,209.22
E01015793,57.79,174.45
E01015794,145.24,438.48
E01015795,106.1,320.3
E01015796,50.49,152.42
E01015797,42.02,126.85
E01015798,43.3,130.71
E01015799,44.13,133.21
E01015800,50.66,152.95
E01015801,58.17,175.6
E01015802,52.67,159.0
E01015803,48.41,146.16
E01015804,65.12,196.58
E01015805,42.33,127.78
E01015806,43.75,132.07
E01015807,52.88,159.63
E01015808,46.69,140.94
E01015809,43.68,131.86
E01015810,44.09,133.11
E01015811,48.73,147.1
E01015812,43.43,131.13
E01015813,46.48,140.31
E01015814,16.94,155.23
E01015815,19.4,177.77
E01015816,18.03,165.23
E01015817,19.75,180.96
E01015818,20.63,189.04
E01015819,17.39,159.38
E01015820,19.28,176.71
E01015821,19.12,175.22
E01015822,14.38,131.74
E01015823,20.74,190.0
E01015824,17.66,161.83
E01015825,20.27,185.75
E01015826,18.03,165.23
E01015827,19.35,177.35
E01015828,20.83,190.85
E01015829,16.69,152.89
E01015830,18.66,170.97
E01015831,25.21,231.04
E01015832,19.91,182.45
E01015833,17.45,159.91
E01015834,17.0,155.77
E01015835,19.71,180.64
E01015836,18.01,165.02
E01015837,20.25,185.54
E01015838,16.94,155.23
E01015839,21.16,193.94
E01015840,22.28,204.14
E01015841,30.48,279.31
E01015842,22.36,204.89
E01015843,20.54,188.19
E01015844,24.91,228.28
E01015845,18.79,172.14
E01015846,21.54,197.34
E01015847,19.74,180.86
E01015848,19.7,180.54
E01015849,19.95,182.77
E01015850,19.67,180.22
E01015851,20.19,185.0
E01015852,21.34,195.53
E01015853,20.69,189.58
E01015854,26.77,245.29
E01015855,26.44,242.31
E01015856,21.05,192.87
E01015857,18.97,173.84
E01015858,22.01,201.7
E01015859,23.46,214.99
E01015860,18.11,165.97
E01015861,21.63,198.19
E01015862,20.25,185.54
E01015863,27.6,252.95
E01015864,17.3,158.53
E01015865,15.83,145.03
E01015866,23.1,211.69
E01015867,17.67,161.93
E01015868,21.48,196.81
E01015869,19.63,179.9
E01015870,19.46,178.31
E01015871,18.83,172.56
E01015872,19.52,178.84
E01015873,14.62,133.97
E01015874,18.68,171.18
E01015875,19.64,180.01
E01015876,32.3,296.01
E01015877,21.81,199.89
E01015878,14.9,136.52
E01015879,15.29,140.14
E01015880,16.88,154.7
E01015881,15.44,141.52
E01015882,21.9,200.63
E01015883,16.37,150.02
E01015884,26.69,244.55
E01015885,19.51,178.73
E01015886,17.44,159.81
E01015887,18.67,171.08
E01015888,17.09,156.62
E01015889,16.93,155.13
E01015890,17.49,160.23
E01015891,17.49,160.23
E01015892,20.43,187.24
E01015893,18.0,164.91
E01015894,17.36,159.06
E01015895,32.66,299.3
E01015896,25.11,230.09
E01015897,26.11,239.23
E01015898,21.14,193.72
E01015899,25.69,235.4
E01015900,20.42,187.13
E01015901,18.65,170.86
E01015902,19.75,180.96
E01015903,19.69,180.43
E01015904,20.24,185.43
E01015905,16.85,154.38
E01015906,18.02,165.12
E01015907,16.83,154.17
E01015908,19.02,174.27
E01015909,19.3,176.82
E01015910,18.36,168.2
E01015911,14.5,132.91
E01015912,18.04,165.33
E01015913,20.54,188.19
E01015914,14.96,137.05
E01015915,16.66,152.68
E01015916,18.46,169.16
E01015917,21.48,196.81
E01015918,15.86,145.35
E01015919,15.44,141.52
E01015920,17.99,164.8
E01015921,16.16,124.54
E01015922,19.7,151.85
E01015923,30.33,233.79
E01015924,20.72,159.7
E01015925,20.53,158.25
E01015926,26.23,202.21
E01015927,24.79,191.08
E01015928,22.11,170.45
E01015929,19.74,152.15
E01015930,24.39,187.98
E01015931,19.16,147.69
E01015932,23.98,184.88
E01015933,22.2,171.13
E01015934,18.57,143.14
E01015935,23.07,177.81
E01015936,22.14,170.64
E01015937,20.19,155.63
E01015938,25.62,197.47
E01015939,19.91,153.5
E01015941,18.36,141.49
E01015942,22.01,169.67
E01015943,18.27,140.81
E01015944,15.35,118.35
E01015945,16.33,125.9
E01015946,18.21,140.33
E01015947,19.21,148.08
E01015948,30.85,237.76
E01015949,20.54,158.34
E01015950,21.23,163.67
E01015951,23.43,180.62
E01015952,33.65,259.35
E01015953,36.78,283.47
E01015954,35.48,273.49
E01015955,21.3,164.15
E01015956,27.91,215.1
E01015957,21.07,162.41
E01015958,17.0,131.03
E01015959,24.19,186.43
E01015960,18.34,141.4
E01015961,21.8,168.03
E01015962,23.48,181.01
E01015963,15.54,119.8
E01015964,19.49,150.21
E01015965,29.21,225.17
E01015966,19.88,153.21
E01015967,19.64,151.37
E01015968,17.44,134.42
E01015969,23.55,181.49
E01015970,17.1,131.81
E01015971,20.66,159.22
E01015972,23.36,180.04
E01015973,39.89,307.49
E01015974,18.95,146.04
E01015975,20.55,158.44
E01015976,24.73,190.59
E01015977,23.07,177.81
E01015978,16.12,124.25
E01015979,16.85,129.87
E01015980,18.65,143.72
E01015982,33.47,258.0
E01015983,18.17,140.04
E01015984,15.22,117.28
E01015985,16.55,127.55
E01015986,18.38,141.69
E01015987,18.41,141.88
E01015988,17.41,134.23
E01015989,18.68,144.01
E01015990,17.77,136.94
E01015991,21.2,163.38
E01015992,31.75,244.73
E01015993,19.76,152.34
E01015994,23.33,179.84
E01015995,21.04,162.22
E01015996,20.79,160.28
E01015997,17.12,132.0
E01015998,18.97,146.24
E01015999,16.21,124.93
E01016000,18.29,141.01
E01016001,16.26,125.32
E01016002,17.2,132.58
E01016003,30.49,235.05
E01016004,24.4,188.08
E01016005,22.89,176.45
E01016006,25.0,192.72
E01016007,24.36,187.78
E01016008,19.52,150.5
E01016009,21.99,169.48
E01016010,19.73,152.05
E01016011,22.65,174.61
E01016012,48.43,373.34
E01016013,37.79,291.31
E01016014,39.25,302.55
E01016015,30.57,235.63
E01016016,11.27,110.04
E01016017,11.73,114.53
E01016018,14.7,143.49
E01016019,13.75,134.18
E01016020,8.37,81.67
E01016021,10.33,100.8
E01016022,9.65,94.16
E01016023,11.82,115.38
E01016024,14.37,140.3
E01016025,10.99,107.31
E01016026,8.75,85.44
E01016027,10.31,100.6
E01016028,10.57,103.14
E01016029,14.93,145.7
E01016030,13.58,132.55
E01016031,13.25,129.37
E01016032,9.26,90.39
E01016033,8.1,79.06
E01016034,17.63,172.12
E01016035,12.53,122.27
E01016036,23.62,230.62
E01016037,11.66,113.81
E01016038,10.67,104.12
E01016039,12.17,118.82
E01016040,12.25,119.6
E01016041,11.9,116.16
E01016042,10.59,103.34
E01016043,9.31,90.91
E01016044,12.31,120.13
E01016045,11.05,107.89
E01016046,10.83,105.68
E01016047,12.45,121.56
E01016048,12.93,126.24
E01016049,15.92,155.4
E01016050,10.75,104.96
E01016051,10.11,98.72
E01016052,11.53,112.58
E01016053,9.45,92.27
E01016054,9.93,96.89
E01016055,9.93,96.96
E01016056,9.74,95.07
E01016057,11.13,108.67
E01016058,10.19,99.5
E01016059,8.87,86.55
E01016060,10.3,100.54
E01016061,12.67,123.7
E01016062,10.55,102.95
E01016063,12.26,119.67
E01016064,12.33,120.39
E01016065,8.63,84.27
E01016066,10.17,99.3
E01016067,10.91,106.53
E01016068,12.49,121.88
E01016069,12.66,123.57
E01016070,10.87,106.13
E01016071,10.58,103.27
E01016072,8.71,85.05
E01016073,13.68,133.53
E01016074,12.01,117.2
E01016075,10.17,99.3
E01016076,21.64,211.23
E01016077,10.41,101.64
E01016078,9.87,96.31
E01016079,8.88,86.68
E01016080,9.91,96.76
E01016081,10.89,106.33
E01016082,9.67,94.42
E01016083,9.17,89.48
E01016084,9.77,95.4
E01016085,10.47,102.17
E01016086,8.53,83.23
E01016087,11.61,113.36
E01016088,9.88,96.44
E01016089,10.44,101.9
E01016090,9.93,96.96
E01016091,9.93,96.96
